Date,contday,TRANSECT,LOCATION,O2,O2PCT,Moisture,Moisturepct,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,2,1,0.18,18.38,0.49,48.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,2,2,0.19,19.47,0.41,40.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,2,3,0.19,18.68,0.44,43.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,2,4,0.17,16.56,0.46,46.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,2,5,0.16,16.13,0.43,42.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,2,6,0.13,13.44,0.44,43.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,3,1,0.18,18.30,0.44,43.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,3,2,0.18,18.25,0.45,44.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,3,3,0.18,18.38,0.44,44.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,3,4,0.16,15.91,0.47,47.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,3,5,0.16,16.39,0.47,46.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,3,6,0.14,14.49,0.47,47.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,3,7,0.01,0.54,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,4,1,0.19,18.56,0.47,46.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,4,2,0.17,17.13,0.47,47.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,4,3,0.17,17.17,0.30,30.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,4,4,0.17,16.69,0.46,46.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,4,5,0.18,17.66,0.40,40.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,4,6,0.12,11.72,0.45,44.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,4,7,0.04,3.84,0.51,51.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,5,1,0.19,19.12,0.41,40.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,5,2,0.19,19.00,0.42,41.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,5,3,0.16,16.29,0.48,48.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,5,4,0.15,15.13,0.48,48.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,5,5,0.13,13.16,0.45,45.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,5,6,0.08,8.41,0.50,50.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/14,8,5,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,1,1,0.16,15.83,0.43,43.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,1,2,0.15,15.04,0.37,37.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,1,3,0.17,17.36,0.47,46.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,1,4,0.12,12.47,0.50,50.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,1,5,0.18,18.36,0.42,42.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,1,6,0.10,9.61,0.50,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,1,7,0.04,4.37,0.52,52.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,2,1,0.18,18.28,0.49,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,2,2,0.19,18.98,0.41,40.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,2,3,0.18,18.05,0.44,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,2,4,0.16,15.90,0.47,47.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,2,5,0.15,14.76,0.43,42.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,2,6,0.16,16.42,0.44,43.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,3,1,0.18,17.72,0.44,43.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,3,2,0.17,17.47,0.45,44.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,3,3,0.18,17.84,0.44,44.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,3,4,0.16,15.73,0.48,47.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,3,5,0.16,15.80,0.47,46.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,3,6,0.14,14.49,0.47,47.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,3,7,0.00,0.44,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,4,1,0.18,17.96,0.47,46.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,4,2,0.16,15.89,0.47,47.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,4,3,0.17,16.68,0.30,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,4,4,0.17,16.51,0.46,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,4,5,0.17,16.99,0.40,40.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,4,6,0.12,11.71,0.44,44.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,4,7,0.04,3.74,0.51,51.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,5,1,0.18,18.15,0.41,40.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,5,2,0.18,17.94,0.43,42.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,5,3,0.16,15.80,0.48,48.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,5,4,0.15,14.83,0.48,48.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,5,5,0.11,10.79,0.45,45.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,5,6,0.07,7.34,0.50,50.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/14,9,5,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,1,1,0.17,16.83,0.44,44.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,1,2,0.16,16.11,0.38,37.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,1,3,0.17,17.43,0.47,47.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,1,4,0.12,12.03,0.51,51.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,1,5,0.18,18.25,0.44,43.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,1,6,0.10,10.14,0.50,50.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,1,7,0.04,4.00,0.52,52.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,2,1,0.18,18.13,0.49,48.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,2,2,0.19,19.42,0.41,41.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,2,3,0.18,18.46,0.45,44.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,2,4,0.16,15.88,0.47,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,2,5,0.17,16.54,0.42,42.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,2,6,0.15,15.38,0.45,44.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,3,1,0.18,17.84,0.44,44.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,3,2,0.18,17.78,0.45,45.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,3,3,0.18,18.09,0.46,45.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,3,4,0.16,15.62,0.48,48.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,3,5,0.16,16.50,0.47,47.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,3,6,0.14,14.34,0.47,47.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,3,7,0.00,0.33,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,4,1,0.18,18.18,0.47,47.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,4,2,0.17,16.62,0.48,47.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,4,3,0.17,16.91,0.33,32.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,4,4,0.16,16.39,0.47,46.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,4,5,0.18,17.78,0.41,41.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,4,6,0.11,11.39,0.45,45.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,4,7,0.04,3.62,0.52,52.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,5,1,0.18,18.47,0.41,40.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,5,2,0.19,18.51,0.42,42.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,5,3,0.16,16.03,0.49,48.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,5,4,0.15,14.64,0.50,49.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,5,5,0.13,13.41,0.46,45.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,5,6,0.07,6.91,0.51,51.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/14,10,5,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,1,1,0.17,17.00,0.45,45.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,1,2,0.16,16.35,0.39,38.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,1,3,0.18,17.55,0.48,48.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,1,4,0.13,13.19,0.51,51.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,1,5,0.18,18.20,0.44,43.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,1,6,0.11,10.73,0.51,50.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,1,7,0.04,3.68,0.53,52.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,2,1,0.18,18.18,0.49,49.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,2,2,0.20,19.52,0.42,42.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,2,3,0.19,18.61,0.45,44.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,2,4,0.16,16.50,0.47,47.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,2,5,0.17,16.59,0.43,43.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,2,6,0.15,14.70,0.45,45.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,3,1,0.18,17.98,0.45,45.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,3,2,0.18,18.05,0.46,45.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,3,3,0.18,18.24,0.46,46.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,3,4,0.16,16.05,0.49,49.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,3,5,0.16,16.49,0.48,47.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,3,6,0.14,14.41,0.48,48.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,3,7,0.00,0.23,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,4,1,0.18,18.23,0.48,47.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,4,2,0.17,16.78,0.48,47.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,4,3,0.17,17.04,0.34,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,4,4,0.17,16.82,0.48,47.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,4,5,0.18,17.76,0.42,42.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,4,6,0.12,11.55,0.46,46.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,4,7,0.04,3.52,0.52,52.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,5,1,0.19,18.59,0.42,41.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,5,2,0.19,18.70,0.43,43.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,5,3,0.16,16.16,0.49,49.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,5,4,0.15,15.35,0.50,49.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,5,5,0.13,13.33,0.47,46.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,5,6,0.07,7.45,0.52,51.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/14,11,5,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,1,1,0.16,15.98,0.45,45.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,1,2,0.15,15.48,0.39,38.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,1,3,0.17,17.38,0.48,48.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,1,4,0.13,13.14,0.51,50.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,1,5,0.18,18.19,0.43,42.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,1,6,0.10,9.72,0.51,50.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,1,7,0.03,3.41,0.52,52.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,2,1,0.18,18.11,0.49,49.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,2,2,0.19,19.45,0.42,42.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,2,3,0.19,18.52,0.45,44.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,2,4,0.17,16.50,0.48,47.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,2,5,0.16,16.12,0.43,43.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,2,6,0.15,15.46,0.46,45.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,3,1,0.18,17.92,0.45,45.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,3,2,0.18,17.76,0.46,45.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,3,3,0.18,18.10,0.47,46.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,3,4,0.16,16.04,0.49,49.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,3,5,0.16,16.17,0.48,47.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,3,6,0.14,14.20,0.48,48.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,3,7,0.00,0.15,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,4,1,0.18,17.96,0.48,47.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,4,2,0.16,16.32,0.48,48.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,4,3,0.17,16.92,0.34,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,4,4,0.17,16.81,0.49,49.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,4,5,0.17,17.41,0.43,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,4,6,0.11,11.09,0.46,46.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,4,7,0.03,3.43,0.52,52.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,5,1,0.18,18.21,0.42,42.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,5,2,0.18,18.31,0.44,43.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,5,3,0.16,16.04,0.49,49.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,5,4,0.15,15.33,0.50,49.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,5,5,0.12,11.87,0.47,47.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,5,6,0.06,6.39,0.52,51.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/14,12,5,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,1,1,0.16,16.30,0.44,43.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,1,2,0.15,15.21,0.38,37.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,1,3,0.17,17.42,0.48,47.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,1,4,0.13,12.95,0.51,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,1,5,0.18,17.75,0.42,41.70,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,1,6,0.10,10.04,0.50,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,1,7,0.03,3.12,0.52,52.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,2,1,0.18,18.18,0.49,48.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,2,2,0.19,19.23,0.41,41.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,2,3,0.18,18.28,0.44,43.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,2,4,0.16,16.41,0.47,47.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,2,5,0.16,15.69,0.43,42.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,2,6,0.15,15.08,0.45,44.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,3,1,0.18,17.83,0.45,44.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,3,2,0.18,17.78,0.45,44.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,3,3,0.18,18.00,0.46,46.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,3,4,0.16,15.97,0.48,48.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,3,5,0.16,16.01,0.47,47.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,3,6,0.14,14.02,0.48,47.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,3,7,0.00,0.06,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,4,1,0.18,18.05,0.48,47.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,4,2,0.16,16.08,0.47,47.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,4,3,0.17,16.82,0.32,32.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,4,4,0.17,16.74,0.48,48.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,4,5,0.17,17.22,0.41,40.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,4,6,0.11,10.71,0.45,45.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,4,7,0.03,3.34,0.52,51.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,5,1,0.18,18.31,0.41,41.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,5,2,0.18,18.16,0.43,43.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,5,3,0.16,15.94,0.49,48.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,5,4,0.15,15.22,0.49,48.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,5,5,0.12,11.72,0.46,46.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,5,6,0.05,5.37,0.51,50.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/14,13,5,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,1,1,0.16,15.90,0.42,42.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,1,2,0.15,15.08,0.36,36.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,1,3,0.18,17.53,0.46,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,1,4,0.12,12.02,0.50,49.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,1,5,0.17,17.04,0.41,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,1,6,0.10,10.05,0.49,49.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,1,7,0.03,2.86,0.52,51.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,2,1,0.18,18.09,0.48,47.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,2,2,0.19,18.90,0.40,39.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,2,3,0.18,18.31,0.43,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,2,4,0.16,15.88,0.46,46.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,2,5,0.16,15.98,0.42,41.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,2,6,0.15,15.01,0.44,43.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,3,1,0.18,17.57,0.44,43.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,3,2,0.18,17.73,0.44,44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,3,3,0.18,18.07,0.45,44.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,3,4,0.16,15.61,0.47,47.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,3,5,0.16,16.26,0.46,45.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,3,6,0.14,13.87,0.47,47.10,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,3,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,4,1,0.18,17.93,0.47,47.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,4,2,0.16,15.87,0.47,46.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,4,3,0.17,16.89,0.31,31.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,4,4,0.16,16.39,0.47,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,4,5,0.18,17.50,0.39,39.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,4,6,0.10,10.39,0.44,43.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,4,7,0.03,3.26,0.51,51.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,5,1,0.18,18.07,0.40,40.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,5,2,0.18,18.01,0.43,42.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,5,3,0.16,16.01,0.47,47.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,5,4,0.15,14.64,0.48,47.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,5,5,0.14,13.69,0.45,44.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,5,6,0.05,4.50,0.50,50.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/14,14,5,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,1,1,0.18,17.78,0.44,44.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,1,2,0.16,16.27,0.38,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,1,3,0.18,18.00,0.47,47.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,1,4,0.13,13.04,0.51,50.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,1,5,0.18,17.73,0.42,41.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,1,6,0.13,13.10,0.50,50.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,1,7,0.03,2.62,0.52,52.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,2,1,0.18,18.14,0.49,48.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,2,2,0.19,18.83,0.40,40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,2,3,0.19,18.57,0.44,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,2,4,0.17,16.51,0.46,46.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,2,5,0.17,17.16,0.42,41.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,2,6,0.15,14.65,0.45,44.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,2,7,0.00,0.00,0.53,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/14,15,3,1,0.17,17.47,0.44,44.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
